,data_inversa,horario,br,km,municipio,classificacao_acidente,condicao_metereologica,sentido_via,tipo_veiculo,idade,sexo,latitude,longitude
0,2025-01-01,02:00:00,116.0,11.3,COLOMBO,Sem Vítimas,Céu Claro,Crescente,Automóvel,54.0,Masculino,-25.37228723,-49.13813353
57,2025-01-01,03:40:00,476.0,143.0,CURITIBA,Sem Vítimas,Céu Claro,Decrescente,Caminhonete,37.0,Não Informado,-25.53852381,-49.3106597
58,2025-01-01,03:40:00,476.0,143.0,CURITIBA,Sem Vítimas,Céu Claro,Decrescente,Caminhonete,37.0,Não Informado,-25.53852381,-49.3106597
59,2025-01-01,03:15:00,373.0,234.0,IMBITUVA,Sem Vítimas,Céu Claro,Crescente,Automóvel,37.0,Não Informado,-25.18453854,-50.70672388
60,2025-01-01,05:40:00,153.0,330.0,IRATI,Sem Vítimas,Céu Claro,Decrescente,Automóvel,37.0,Não Informado,-25.45471011,-50.6196247
61,2025-01-01,05:40:00,153.0,330.0,IRATI,Sem Vítimas,Céu Claro,Decrescente,Automóvel,37.0,Não Informado,-25.45471011,-50.6196247
62,2025-01-01,03:00:00,277.0,35.0,MORRETES,Sem Vítimas,Nevoeiro/Neblina,Crescente,Motocicleta,37.0,Não Informado,-25.55225338,-48.79892578
63,2025-01-01,03:00:00,277.0,35.0,MORRETES,Sem Vítimas,Nevoeiro/Neblina,Crescente,Motocicleta,37.0,Não Informado,-25.55225338,-48.79892578
156,2025-01-01,17:10:00,476.0,161.1,ARAUCARIA,Sem Vítimas,Nublado,Decrescente,Automóvel,72.0,Masculino,-25.563601,-49.377041
157,2025-01-01,17:10:00,476.0,161.1,ARAUCARIA,Sem Vítimas,Nublado,Decrescente,Automóvel,37.0,Não Informado,-25.563601,-49.377041
158,2025-01-01,14:30:00,277.0,657.9,MATELANDIA,Sem Vítimas,Céu Claro,Decrescente,Automóvel,37.0,Não Informado,-25.24283274,-53.97750378
159,2025-01-01,14:30:00,277.0,657.9,MATELANDIA,Sem Vítimas,Céu Claro,Decrescente,Automóvel,37.0,Não Informado,-25.24283274,-53.97750378
207,2025-01-01,19:05:00,277.0,584.3,CASCAVEL,Sem Vítimas,Céu Claro,Crescente,Camioneta,31.0,Feminino,-24.9642727,-53.40655804
249,2025-01-01,21:20:00,163.0,184.9,SANTA TEREZA DO OESTE,Sem Vítimas,Céu Claro,Decrescente,Automóvel,21.0,Feminino,-25.14321919,-53.58795779
250,2025-01-01,21:20:00,163.0,184.9,SANTA TEREZA DO OESTE,Sem Vítimas,Céu Claro,Decrescente,Automóvel,21.0,Feminino,-25.14321919,-53.58795779
251,2025-01-01,21:20:00,163.0,184.9,SANTA TEREZA DO OESTE,Sem Vítimas,Céu Claro,Decrescente,Automóvel,21.0,Feminino,-25.14321919,-53.58795779
256,2025-01-02,00:30:00,277.0,64.0,SAO JOSE DOS PINHAIS,Sem Vítimas,Nublado,Crescente,Automóvel,37.0,Não Informado,-25.55703867,-49.02612685
257,2025-01-02,00:30:00,277.0,64.0,SAO JOSE DOS PINHAIS,Sem Vítimas,Nublado,Crescente,Automóvel,37.0,Não Informado,-25.55703867,-49.02612685
258,2025-01-02,00:30:00,277.0,64.0,SAO JOSE DOS PINHAIS,Sem Vítimas,Nublado,Crescente,Automóvel,37.0,Não Informado,-25.55703867,-49.02612685
259,2025-01-02,00:30:00,277.0,64.0,SAO JOSE DOS PINHAIS,Sem Vítimas,Nublado,Crescente,Automóvel,37.0,Não Informado,-25.55703867,-49.02612685
314,2025-01-02,00:00:00,376.0,112.0,PARANAVAI,Sem Vítimas,Céu Claro,Crescente,Automóvel,37.0,Não Informado,-23.09343108,-52.38419702
397,2025-01-02,13:55:00,277.0,144.0,CAMPO LARGO,Sem Vítimas,Céu Claro,Decrescente,Automóvel,40.0,Feminino,-25.47358827,-49.70068508
398,2025-01-02,13:55:00,277.0,144.0,CAMPO LARGO,Sem Vítimas,Céu Claro,Decrescente,Automóvel,7.0,Masculino,-25.47358827,-49.70068508
399,2025-01-02,13:55:00,277.0,144.0,CAMPO LARGO,Sem Vítimas,Céu Claro,Decrescente,Automóvel,50.0,Masculino,-25.47358827,-49.70068508
400,2025-01-02,13:55:00,277.0,144.0,CAMPO LARGO,Sem Vítimas,Céu Claro,Decrescente,Motocicleta,31.0,Masculino,-25.47358827,-49.70068508
401,2025-01-02,13:55:00,277.0,144.0,CAMPO LARGO,Sem Vítimas,Céu Claro,Decrescente,Automóvel,40.0,Feminino,-25.47358827,-49.70068508
402,2025-01-02,13:55:00,277.0,144.0,CAMPO LARGO,Sem Vítimas,Céu Claro,Decrescente,Automóvel,7.0,Masculino,-25.47358827,-49.70068508
403,2025-01-02,13:55:00,277.0,144.0,CAMPO LARGO,Sem Vítimas,Céu Claro,Decrescente,Automóvel,50.0,Masculino,-25.47358827,-49.70068508
404,2025-01-02,13:55:00,277.0,144.0,CAMPO LARGO,Sem Vítimas,Céu Claro,Decrescente,Motocicleta,31.0,Masculino,-25.47358827,-49.70068508
405,2025-01-02,13:55:00,277.0,144.0,CAMPO LARGO,Sem Vítimas,Céu Claro,Decrescente,Automóvel,40.0,Feminino,-25.47358827,-49.70068508
406,2025-01-02,13:55:00,277.0,144.0,CAMPO LARGO,Sem Vítimas,Céu Claro,Decrescente,Automóvel,7.0,Masculino,-25.47358827,-49.70068508
407,2025-01-02,13:55:00,277.0,144.0,CAMPO LARGO,Sem Vítimas,Céu Claro,Decrescente,Automóvel,50.0,Masculino,-25.47358827,-49.70068508
408,2025-01-02,13:55:00,277.0,144.0,CAMPO LARGO,Sem Vítimas,Céu Claro,Decrescente,Motocicleta,31.0,Masculino,-25.47358827,-49.70068508
524,2025-01-02,15:30:00,376.0,440.0,TIBAGI,Sem Vítimas,Chuva,Crescente,Caminhão-trator,57.0,Masculino,-24.803598,-50.490267
527,2025-01-02,15:30:00,376.0,440.0,TIBAGI,Sem Vítimas,Chuva,Crescente,Caminhão-trator,57.0,Masculino,-24.803598,-50.490267
530,2025-01-02,15:30:00,376.0,440.0,TIBAGI,Sem Vítimas,Chuva,Crescente,Caminhão-trator,57.0,Masculino,-24.803598,-50.490267
533,2025-01-02,15:30:00,376.0,440.0,TIBAGI,Sem Vítimas,Chuva,Crescente,Caminhão-trator,57.0,Masculino,-24.803598,-50.490267
536,2025-01-02,15:30:00,376.0,440.0,TIBAGI,Sem Vítimas,Chuva,Crescente,Caminhão-trator,57.0,Masculino,-24.803598,-50.490267
614,2025-01-03,13:00:00,116.0,105.0,SAO JOSE DOS PINHAIS,Sem Vítimas,Céu Claro,Crescente,Automóvel,19.0,Feminino,-25.56635207,-49.16833598
615,2025-01-03,13:00:00,116.0,105.0,SAO JOSE DOS PINHAIS,Sem Vítimas,Céu Claro,Crescente,Automóvel,22.0,Masculino,-25.56635207,-49.16833598
649,2025-01-03,15:00:00,153.0,493.4,GENERAL CARNEIRO,Sem Vítimas,Céu Claro,Decrescente,Caminhonete,29.0,Masculino,-26.438627,-51.318885
650,2025-01-03,15:00:00,153.0,493.4,GENERAL CARNEIRO,Sem Vítimas,Céu Claro,Decrescente,Caminhonete,29.0,Masculino,-26.438627,-51.318885
691,2025-01-03,13:30:00,277.0,300.0,PRUDENTOPOLIS,Sem Vítimas,Céu Claro,Crescente,Caminhonete,24.0,Masculino,-25.31084217,-51.09699901
692,2025-01-03,13:30:00,277.0,300.0,PRUDENTOPOLIS,Sem Vítimas,Céu Claro,Crescente,Caminhonete,45.0,Feminino,-25.31084217,-51.09699901
693,2025-01-03,13:30:00,277.0,300.0,PRUDENTOPOLIS,Sem Vítimas,Céu Claro,Crescente,Caminhonete,54.0,Masculino,-25.31084217,-51.09699901
694,2025-01-03,13:30:00,277.0,300.0,PRUDENTOPOLIS,Sem Vítimas,Céu Claro,Crescente,Utilitário,78.0,Feminino,-25.31084217,-51.09699901
695,2025-01-03,13:30:00,277.0,300.0,PRUDENTOPOLIS,Sem Vítimas,Céu Claro,Crescente,Utilitário,82.0,Masculino,-25.31084217,-51.09699901
696,2025-01-03,13:30:00,277.0,300.0,PRUDENTOPOLIS,Sem Vítimas,Céu Claro,Crescente,Automóvel,63.0,Masculino,-25.31084217,-51.09699901
697,2025-01-03,13:30:00,277.0,300.0,PRUDENTOPOLIS,Sem Vítimas,Céu Claro,Crescente,Automóvel,58.0,Masculino,-25.31084217,-51.09699901
698,2025-01-03,13:30:00,277.0,300.0,PRUDENTOPOLIS,Sem Vítimas,Céu Claro,Crescente,Automóvel,41.0,Masculino,-25.31084217,-51.09699901
772,2025-01-04,04:05:00,116.0,125.0,FAZENDA RIO GRANDE,Sem Vítimas,Nevoeiro/Neblina,Decrescente,Automóvel,55.0,Masculino,-25.59505309,-49.31630659
773,2025-01-04,04:05:00,116.0,125.0,FAZENDA RIO GRANDE,Sem Vítimas,Nevoeiro/Neblina,Decrescente,Automóvel,55.0,Masculino,-25.59505309,-49.31630659
777,2025-01-04,08:30:00,369.0,422.0,UBIRATA,Sem Vítimas,Sol,Crescente,Trator de rodas,48.0,Masculino,-24.506686,-52.917714
778,2025-01-04,08:30:00,369.0,422.0,UBIRATA,Sem Vítimas,Sol,Crescente,Caminhão,48.0,Masculino,-24.506686,-52.917714
779,2025-01-04,08:30:00,369.0,422.0,UBIRATA,Sem Vítimas,Sol,Crescente,Trator de rodas,48.0,Masculino,-24.506686,-52.917714
780,2025-01-04,08:30:00,369.0,422.0,UBIRATA,Sem Vítimas,Sol,Crescente,Caminhão,48.0,Masculino,-24.506686,-52.917714
781,2025-01-04,08:30:00,369.0,422.0,UBIRATA,Sem Vítimas,Sol,Crescente,Trator de rodas,48.0,Masculino,-24.506686,-52.917714
782,2025-01-04,08:30:00,369.0,422.0,UBIRATA,Sem Vítimas,Sol,Crescente,Caminhão,48.0,Masculino,-24.506686,-52.917714
791,2025-01-04,15:15:00,373.0,276.0,PRUDENTOPOLIS,Sem Vítimas,Céu Claro,Crescente,Automóvel,55.0,Masculino,-25.25754888,-51.07658207
880,2025-01-05,04:26:00,476.0,216.0,LAPA,Sem Vítimas,Nublado,Decrescente,Motocicleta,37.0,Não Informado,-25.79723,-49.894169
881,2025-01-05,04:26:00,476.0,216.0,LAPA,Sem Vítimas,Nublado,Decrescente,Motocicleta,37.0,Não Informado,-25.79723,-49.894169
882,2025-01-05,04:26:00,476.0,216.0,LAPA,Sem Vítimas,Nublado,Decrescente,Motocicleta,37.0,Não Informado,-25.79723,-49.894169
1023,2025-01-05,15:30:00,277.0,7.7,PARANAGUA,Sem Vítimas,Nublado,Crescente,Caminhonete,40.0,Masculino,-25.563588,-48.594489
1024,2025-01-05,15:30:00,277.0,7.7,PARANAGUA,Sem Vítimas,Nublado,Crescente,Automóvel,22.0,Masculino,-25.563588,-48.594489
1025,2025-01-05,15:30:00,469.0,13.0,FOZ DO IGUACU,Sem Vítimas,Céu Claro,Crescente,Automóvel,37.0,Não Informado,-25.5754,-54.5489
1035,2025-01-05,17:11:00,376.0,355.0,ORTIGUEIRA,Sem Vítimas,Céu Claro,Crescente,Automóvel,50.0,Masculino,-24.278906,-50.885281
1036,2025-01-05,17:11:00,376.0,355.0,ORTIGUEIRA,Sem Vítimas,Céu Claro,Crescente,Caminhonete,38.0,Masculino,-24.278906,-50.885281
1037,2025-01-05,18:45:00,277.0,84.0,CURITIBA,Sem Vítimas,Nublado,Crescente,Motocicleta,37.0,Não Informado,-25.45209848,-49.2437911
1038,2025-01-05,18:45:00,277.0,84.0,CURITIBA,Sem Vítimas,Nublado,Crescente,Motocicleta,37.0,Não Informado,-25.45209848,-49.2437911
1039,2025-01-05,18:45:00,277.0,84.0,CURITIBA,Sem Vítimas,Nublado,Crescente,Motocicleta,37.0,Não Informado,-25.45209848,-49.2437911
1040,2025-01-05,18:45:00,277.0,84.0,CURITIBA,Sem Vítimas,Nublado,Crescente,Motocicleta,37.0,Não Informado,-25.45209848,-49.2437911
1041,2025-01-05,21:00:00,277.0,650.0,MATELANDIA,Sem Vítimas,Céu Claro,Crescente,Automóvel,37.0,Não Informado,-25.19035881,-53.93738222
1133,2025-01-06,07:40:00,277.0,473.8,NOVA LARANJEIRAS,Sem Vítimas,Céu Claro,Crescente,Caminhão-trator,41.0,Masculino,-25.30354721,-52.55960226
1135,2025-01-06,07:40:00,277.0,473.8,NOVA LARANJEIRAS,Sem Vítimas,Céu Claro,Crescente,Caminhão-trator,41.0,Masculino,-25.30354721,-52.55960226
1137,2025-01-06,07:40:00,277.0,473.8,NOVA LARANJEIRAS,Sem Vítimas,Céu Claro,Crescente,Caminhão-trator,41.0,Masculino,-25.30354721,-52.55960226
1139,2025-01-06,07:40:00,277.0,473.8,NOVA LARANJEIRAS,Sem Vítimas,Céu Claro,Crescente,Caminhão-trator,41.0,Masculino,-25.30354721,-52.55960226
1277,2025-01-06,23:15:00,116.0,109.0,CURITIBA,Sem Vítimas,Nublado,Decrescente,Caminhonete,46.0,Masculino,-25.564277,-49.25185
1278,2025-01-06,23:15:00,116.0,109.0,CURITIBA,Sem Vítimas,Nublado,Decrescente,Camioneta,22.0,Masculino,-25.564277,-49.25185
1279,2025-01-06,23:15:00,116.0,109.0,CURITIBA,Sem Vítimas,Nublado,Decrescente,Camioneta,26.0,Masculino,-25.564277,-49.25185
1280,2025-01-06,23:15:00,116.0,109.0,CURITIBA,Sem Vítimas,Nublado,Decrescente,Caminhonete,46.0,Masculino,-25.564277,-49.25185
1281,2025-01-06,23:15:00,116.0,109.0,CURITIBA,Sem Vítimas,Nublado,Decrescente,Camioneta,22.0,Masculino,-25.564277,-49.25185
1282,2025-01-06,23:15:00,116.0,109.0,CURITIBA,Sem Vítimas,Nublado,Decrescente,Camioneta,26.0,Masculino,-25.564277,-49.25185
1283,2025-01-06,23:15:00,116.0,109.0,CURITIBA,Sem Vítimas,Nublado,Decrescente,Caminhonete,46.0,Masculino,-25.564277,-49.25185
1284,2025-01-06,23:15:00,116.0,109.0,CURITIBA,Sem Vítimas,Nublado,Decrescente,Camioneta,22.0,Masculino,-25.564277,-49.25185
1285,2025-01-06,23:15:00,116.0,109.0,CURITIBA,Sem Vítimas,Nublado,Decrescente,Camioneta,26.0,Masculino,-25.564277,-49.25185
1286,2025-01-06,23:15:00,116.0,109.0,CURITIBA,Sem Vítimas,Nublado,Decrescente,Caminhonete,46.0,Masculino,-25.564277,-49.25185
1287,2025-01-06,23:15:00,116.0,109.0,CURITIBA,Sem Vítimas,Nublado,Decrescente,Camioneta,22.0,Masculino,-25.564277,-49.25185
1288,2025-01-06,23:15:00,116.0,109.0,CURITIBA,Sem Vítimas,Nublado,Decrescente,Camioneta,26.0,Masculino,-25.564277,-49.25185
1289,2025-01-06,23:15:00,116.0,109.0,CURITIBA,Sem Vítimas,Nublado,Decrescente,Caminhonete,46.0,Masculino,-25.564277,-49.25185
1290,2025-01-06,23:15:00,116.0,109.0,CURITIBA,Sem Vítimas,Nublado,Decrescente,Camioneta,22.0,Masculino,-25.564277,-49.25185
1291,2025-01-06,23:15:00,116.0,109.0,CURITIBA,Sem Vítimas,Nublado,Decrescente,Camioneta,26.0,Masculino,-25.564277,-49.25185
1292,2025-01-06,23:15:00,116.0,109.0,CURITIBA,Sem Vítimas,Nublado,Decrescente,Caminhonete,46.0,Masculino,-25.564277,-49.25185
1293,2025-01-06,23:15:00,116.0,109.0,CURITIBA,Sem Vítimas,Nublado,Decrescente,Camioneta,22.0,Masculino,-25.564277,-49.25185
1294,2025-01-06,23:15:00,116.0,109.0,CURITIBA,Sem Vítimas,Nublado,Decrescente,Camioneta,26.0,Masculino,-25.564277,-49.25185
1295,2025-01-06,23:15:00,116.0,109.0,CURITIBA,Sem Vítimas,Nublado,Decrescente,Caminhonete,46.0,Masculino,-25.564277,-49.25185
1296,2025-01-06,23:15:00,116.0,109.0,CURITIBA,Sem Vítimas,Nublado,Decrescente,Camioneta,22.0,Masculino,-25.564277,-49.25185
1297,2025-01-06,23:15:00,116.0,109.0,CURITIBA,Sem Vítimas,Nublado,Decrescente,Camioneta,26.0,Masculino,-25.564277,-49.25185
1298,2025-01-06,23:15:00,116.0,109.0,CURITIBA,Sem Vítimas,Nublado,Decrescente,Caminhonete,46.0,Masculino,-25.564277,-49.25185
1299,2025-01-06,23:15:00,116.0,109.0,CURITIBA,Sem Vítimas,Nublado,Decrescente,Camioneta,22.0,Masculino,-25.564277,-49.25185
1300,2025-01-06,23:15:00,116.0,109.0,CURITIBA,Sem Vítimas,Nublado,Decrescente,Camioneta,26.0,Masculino,-25.564277,-49.25185
1301,2025-01-06,23:15:00,116.0,109.0,CURITIBA,Sem Vítimas,Nublado,Decrescente,Caminhonete,46.0,Masculino,-25.564277,-49.25185
1302,2025-01-06,23:15:00,116.0,109.0,CURITIBA,Sem Vítimas,Nublado,Decrescente,Camioneta,22.0,Masculino,-25.564277,-49.25185
1303,2025-01-06,23:15:00,116.0,109.0,CURITIBA,Sem Vítimas,Nublado,Decrescente,Camioneta,26.0,Masculino,-25.564277,-49.25185
1328,2025-01-04,01:30:00,476.0,80.0,BOCAIUVA DO SUL,Sem Vítimas,Nublado,Decrescente,Caminhão,28.0,Masculino,-25.122978,-49.099415
1411,2025-01-07,23:40:00,277.0,102.0,SAO JOSE DOS PINHAIS,Sem Vítimas,Nublado,Crescente,Automóvel,27.0,Masculino,-25.569698,-49.18132782
1412,2025-01-07,23:40:00,277.0,102.0,SAO JOSE DOS PINHAIS,Sem Vítimas,Nublado,Crescente,Caminhão-trator,39.0,Masculino,-25.569698,-49.18132782
1544,2025-01-09,09:35:00,469.0,21.0,FOZ DO IGUACU,Sem Vítimas,Céu Claro,Crescente,Ônibus,36.0,Masculino,-25.6114,-54.4861
1545,2025-01-09,09:35:00,469.0,21.0,FOZ DO IGUACU,Sem Vítimas,Céu Claro,Crescente,Automóvel,80.0,Masculino,-25.6114,-54.4861
1546,2025-01-09,09:35:00,469.0,21.0,FOZ DO IGUACU,Sem Vítimas,Céu Claro,Crescente,Automóvel,30.0,Masculino,-25.6114,-54.4861
1547,2025-01-09,08:50:00,277.0,725.7,FOZ DO IGUACU,Sem Vítimas,Céu Claro,Crescente,Automóvel,62.0,Masculino,-25.5107509,-54.55016077
1548,2025-01-09,08:50:00,277.0,725.7,FOZ DO IGUACU,Sem Vítimas,Céu Claro,Crescente,Utilitário,40.0,Masculino,-25.5107509,-54.55016077
1549,2025-01-09,07:30:00,376.0,674.0,GUARATUBA,Sem Vítimas,Nublado,Decrescente,Caminhonete,46.0,Masculino,-25.90851198,-48.92070682
1644,2025-01-09,12:00:00,163.0,259.0,TOLEDO,Sem Vítimas,Céu Claro,Decrescente,Caminhão,32.0,Masculino,-24.66605672,-53.81069279
1645,2025-01-09,12:00:00,163.0,259.0,TOLEDO,Sem Vítimas,Céu Claro,Decrescente,Caminhão,32.0,Masculino,-24.66605672,-53.81069279
1735,2025-01-10,09:15:00,376.0,4.0,APUCARANA,Sem Vítimas,Céu Claro,Crescente,Utilitário,44.0,Masculino,-23.5513,-51.461266
1736,2025-01-10,09:15:00,376.0,4.0,APUCARANA,Sem Vítimas,Céu Claro,Crescente,Utilitário,23.0,Masculino,-23.5513,-51.461266
1737,2025-01-10,09:15:00,376.0,4.0,APUCARANA,Sem Vítimas,Céu Claro,Crescente,Caminhão,55.0,Masculino,-23.5513,-51.461266
2002,2025-01-10,20:40:00,277.0,124.0,CAMPO LARGO,Sem Vítimas,Céu Claro,Crescente,Camioneta,54.0,Masculino,-25.43508594,-49.52196836
2003,2025-01-10,20:40:00,277.0,124.0,CAMPO LARGO,Sem Vítimas,Céu Claro,Crescente,Camioneta,54.0,Masculino,-25.43508594,-49.52196836
2004,2025-01-10,20:40:00,277.0,124.0,CAMPO LARGO,Sem Vítimas,Céu Claro,Crescente,Camioneta,54.0,Masculino,-25.43508594,-49.52196836
2019,2025-01-11,03:15:00,376.0,634.0,SAO JOSE DOS PINHAIS,Sem Vítimas,Nublado,Crescente,Automóvel,37.0,Não Informado,-25.7390103,-49.1305938
2020,2025-01-11,03:15:00,376.0,634.0,SAO JOSE DOS PINHAIS,Sem Vítimas,Nublado,Crescente,Automóvel,37.0,Não Informado,-25.7390103,-49.1305938
2021,2025-01-11,03:15:00,376.0,634.0,SAO JOSE DOS PINHAIS,Sem Vítimas,Nublado,Crescente,Automóvel,37.0,Não Informado,-25.7390103,-49.1305938
2022,2025-01-11,03:15:00,376.0,634.0,SAO JOSE DOS PINHAIS,Sem Vítimas,Nublado,Crescente,Automóvel,37.0,Não Informado,-25.7390103,-49.1305938
2042,2025-01-11,06:04:00,376.0,544.9,PALMEIRA,Sem Vítimas,Nublado,Decrescente,Caminhão-trator,45.0,Masculino,-25.3896226,-49.7997308
2043,2025-01-11,06:04:00,376.0,544.9,PALMEIRA,Sem Vítimas,Nublado,Decrescente,Automóvel,21.0,Masculino,-25.3896226,-49.7997308
2045,2025-01-11,06:04:00,376.0,544.9,PALMEIRA,Sem Vítimas,Nublado,Decrescente,Caminhão-trator,45.0,Masculino,-25.3896226,-49.7997308
2046,2025-01-11,06:04:00,376.0,544.9,PALMEIRA,Sem Vítimas,Nublado,Decrescente,Automóvel,21.0,Masculino,-25.3896226,-49.7997308
2051,2025-01-10,23:30:00,277.0,476.5,NOVA LARANJEIRAS,Sem Vítimas,Garoa/Chuvisco,Crescente,Automóvel,37.0,Não Informado,-25.2931,-52.5753
2071,2025-01-11,11:30:00,116.0,116.0,CURITIBA,Sem Vítimas,Nublado,Decrescente,Camioneta,27.0,Masculino,-25.57519501,-49.3118012
2072,2025-01-11,11:30:00,116.0,116.0,CURITIBA,Sem Vítimas,Nublado,Decrescente,Caminhão-trator,46.0,Masculino,-25.57519501,-49.3118012
2073,2025-01-11,11:30:00,116.0,116.0,CURITIBA,Sem Vítimas,Nublado,Decrescente,Camioneta,27.0,Masculino,-25.57519501,-49.3118012
2074,2025-01-11,11:30:00,116.0,116.0,CURITIBA,Sem Vítimas,Nublado,Decrescente,Caminhão-trator,46.0,Masculino,-25.57519501,-49.3118012
2099,2025-01-11,18:45:00,376.0,666.1,GUARATUBA,Sem Vítimas,Garoa/Chuvisco,Decrescente,Automóvel,46.0,Masculino,-25.86037408,-48.95087256
2100,2025-01-11,18:45:00,376.0,666.1,GUARATUBA,Sem Vítimas,Garoa/Chuvisco,Decrescente,Automóvel,11.0,Feminino,-25.86037408,-48.95087256
2101,2025-01-11,18:45:00,376.0,666.1,GUARATUBA,Sem Vítimas,Garoa/Chuvisco,Decrescente,Automóvel,46.0,Masculino,-25.86037408,-48.95087256
2102,2025-01-11,18:45:00,376.0,666.1,GUARATUBA,Sem Vítimas,Garoa/Chuvisco,Decrescente,Automóvel,11.0,Feminino,-25.86037408,-48.95087256
2103,2025-01-11,20:30:00,376.0,231.5,APUCARANA,Sem Vítimas,Nublado,Crescente,Automóvel,37.0,Não Informado,-23.56687835,-51.52357221
2134,2025-01-12,01:25:00,277.0,108.0,CURITIBA,Sem Vítimas,Garoa/Chuvisco,Crescente,Motocicleta,37.0,Masculino,-25.42728405,-49.38109684
2135,2025-01-12,01:25:00,277.0,108.0,CURITIBA,Sem Vítimas,Garoa/Chuvisco,Crescente,Motocicleta,37.0,Masculino,-25.42728405,-49.38109684
2136,2025-01-12,03:35:00,369.0,201.5,APUCARANA,Sem Vítimas,Nublado,Decrescente,Automóvel,37.0,Não Informado,-23.53971582,-51.45735073
2137,2025-01-12,03:35:00,369.0,201.5,APUCARANA,Sem Vítimas,Nublado,Decrescente,Automóvel,37.0,Não Informado,-23.53971582,-51.45735073
2138,2025-01-12,08:50:00,373.0,263.9,PRUDENTOPOLIS,Sem Vítimas,Nublado,Crescente,Automóvel,27.0,Masculino,-25.202086,-50.98123
2139,2025-01-12,08:50:00,373.0,263.9,PRUDENTOPOLIS,Sem Vítimas,Nublado,Crescente,Automóvel,50.0,Masculino,-25.202086,-50.98123
2140,2025-01-12,08:50:00,373.0,263.9,PRUDENTOPOLIS,Sem Vítimas,Nublado,Crescente,Caminhonete,21.0,Masculino,-25.202086,-50.98123
2141,2025-01-12,08:50:00,373.0,263.9,PRUDENTOPOLIS,Sem Vítimas,Nublado,Crescente,Automóvel,27.0,Masculino,-25.202086,-50.98123
2142,2025-01-12,08:50:00,373.0,263.9,PRUDENTOPOLIS,Sem Vítimas,Nublado,Crescente,Automóvel,50.0,Masculino,-25.202086,-50.98123
2143,2025-01-12,08:50:00,373.0,263.9,PRUDENTOPOLIS,Sem Vítimas,Nublado,Crescente,Caminhonete,21.0,Masculino,-25.202086,-50.98123
2144,2025-01-12,07:40:00,467.0,109.7,CASCAVEL,Sem Vítimas,Sol,Decrescente,Automóvel,37.0,Não Informado,-24.9261,-53.4589
2145,2025-01-12,07:40:00,467.0,109.7,CASCAVEL,Sem Vítimas,Sol,Decrescente,Automóvel,37.0,Não Informado,-24.9261,-53.4589
2170,2025-01-12,14:30:00,116.0,114.0,CURITIBA,Sem Vítimas,Nublado,Crescente,Automóvel,27.0,Masculino,-25.56296907,-49.25643801
2171,2025-01-12,14:30:00,116.0,114.0,CURITIBA,Sem Vítimas,Nublado,Crescente,Automóvel,27.0,Masculino,-25.56296907,-49.25643801
2172,2025-01-12,13:50:00,376.0,665.0,GUARATUBA,Sem Vítimas,Garoa/Chuvisco,Decrescente,Automóvel,39.0,Masculino,-25.85455838,-48.95670808
2241,2025-01-12,20:40:00,153.0,43.9,SANTO ANTONIO DA PLATINA,Sem Vítimas,Nublado,Decrescente,Automóvel,23.0,Masculino,-23.31433009,-50.06953597
2316,2025-01-13,00:10:00,277.0,3.8,PARANAGUA,Sem Vítimas,Nublado,Decrescente,Camioneta,24.0,Masculino,-25.5395086,-48.5345222
2317,2025-01-13,00:10:00,277.0,3.8,PARANAGUA,Sem Vítimas,Nublado,Decrescente,Camioneta,25.0,Masculino,-25.5395086,-48.5345222
2318,2025-01-13,00:10:00,277.0,3.8,PARANAGUA,Sem Vítimas,Nublado,Decrescente,Motocicleta,21.0,Masculino,-25.5395086,-48.5345222
2319,2025-01-13,00:10:00,277.0,3.8,PARANAGUA,Sem Vítimas,Nublado,Decrescente,Automóvel,36.0,Masculino,-25.5395086,-48.5345222
2320,2025-01-13,00:10:00,277.0,3.8,PARANAGUA,Sem Vítimas,Nublado,Decrescente,Automóvel,29.0,Feminino,-25.5395086,-48.5345222
2321,2025-01-13,00:10:00,277.0,3.8,PARANAGUA,Sem Vítimas,Nublado,Decrescente,Automóvel,6.0,Masculino,-25.5395086,-48.5345222
2322,2025-01-13,00:10:00,277.0,3.8,PARANAGUA,Sem Vítimas,Nublado,Decrescente,Automóvel,49.0,Feminino,-25.5395086,-48.5345222
2323,2025-01-13,00:10:00,277.0,3.8,PARANAGUA,Sem Vítimas,Nublado,Decrescente,Automóvel,49.0,Masculino,-25.5395086,-48.5345222
2324,2025-01-13,00:10:00,277.0,3.8,PARANAGUA,Sem Vítimas,Nublado,Decrescente,Camioneta,24.0,Masculino,-25.5395086,-48.5345222
2325,2025-01-13,00:10:00,277.0,3.8,PARANAGUA,Sem Vítimas,Nublado,Decrescente,Camioneta,25.0,Masculino,-25.5395086,-48.5345222
2326,2025-01-13,00:10:00,277.0,3.8,PARANAGUA,Sem Vítimas,Nublado,Decrescente,Motocicleta,21.0,Masculino,-25.5395086,-48.5345222
2327,2025-01-13,00:10:00,277.0,3.8,PARANAGUA,Sem Vítimas,Nublado,Decrescente,Automóvel,36.0,Masculino,-25.5395086,-48.5345222
2328,2025-01-13,00:10:00,277.0,3.8,PARANAGUA,Sem Vítimas,Nublado,Decrescente,Automóvel,29.0,Feminino,-25.5395086,-48.5345222
2329,2025-01-13,00:10:00,277.0,3.8,PARANAGUA,Sem Vítimas,Nublado,Decrescente,Automóvel,6.0,Masculino,-25.5395086,-48.5345222
