,data_inversa,horario,br,km,municipio,classificacao_acidente,condicao_metereologica,sentido_via,tipo_veiculo,idade,sexo,latitude,longitude
17710,2025-04-03,21:20:00,376.0,603.5,CURITIBA,Com Vítimas Fatais,Nublado,Decrescente,Automóvel,50.0,Feminino,-25.53081884,-49.32483304
17711,2025-04-03,21:20:00,376.0,603.5,CURITIBA,Com Vítimas Fatais,Nublado,Decrescente,Automóvel,46.0,Masculino,-25.53081884,-49.32483304
17713,2025-04-03,21:20:00,376.0,603.5,CURITIBA,Com Vítimas Fatais,Nublado,Decrescente,Caminhão-trator,39.0,Masculino,-25.53081884,-49.32483304
17714,2025-04-03,21:20:00,376.0,603.5,CURITIBA,Com Vítimas Fatais,Nublado,Decrescente,Caminhão,37.0,Não Informado,-25.53081884,-49.32483304
17715,2025-04-03,21:20:00,376.0,603.5,CURITIBA,Com Vítimas Fatais,Nublado,Decrescente,Automóvel,35.0,Masculino,-25.53081884,-49.32483304
17716,2025-04-03,21:20:00,376.0,603.5,CURITIBA,Com Vítimas Fatais,Nublado,Decrescente,Caminhão-trator,60.0,Masculino,-25.53081884,-49.32483304
17719,2025-04-03,21:20:00,376.0,603.5,CURITIBA,Com Vítimas Fatais,Nublado,Decrescente,Automóvel,50.0,Feminino,-25.53081884,-49.32483304
17720,2025-04-03,21:20:00,376.0,603.5,CURITIBA,Com Vítimas Fatais,Nublado,Decrescente,Automóvel,46.0,Masculino,-25.53081884,-49.32483304
17722,2025-04-03,21:20:00,376.0,603.5,CURITIBA,Com Vítimas Fatais,Nublado,Decrescente,Caminhão-trator,39.0,Masculino,-25.53081884,-49.32483304
17723,2025-04-03,21:20:00,376.0,603.5,CURITIBA,Com Vítimas Fatais,Nublado,Decrescente,Caminhão,37.0,Não Informado,-25.53081884,-49.32483304
17724,2025-04-03,21:20:00,376.0,603.5,CURITIBA,Com Vítimas Fatais,Nublado,Decrescente,Automóvel,35.0,Masculino,-25.53081884,-49.32483304
17725,2025-04-03,21:20:00,376.0,603.5,CURITIBA,Com Vítimas Fatais,Nublado,Decrescente,Caminhão-trator,60.0,Masculino,-25.53081884,-49.32483304
17728,2025-04-03,21:20:00,376.0,603.5,CURITIBA,Com Vítimas Fatais,Nublado,Decrescente,Automóvel,50.0,Feminino,-25.53081884,-49.32483304
17729,2025-04-03,21:20:00,376.0,603.5,CURITIBA,Com Vítimas Fatais,Nublado,Decrescente,Automóvel,46.0,Masculino,-25.53081884,-49.32483304
17731,2025-04-03,21:20:00,376.0,603.5,CURITIBA,Com Vítimas Fatais,Nublado,Decrescente,Caminhão-trator,39.0,Masculino,-25.53081884,-49.32483304
17732,2025-04-03,21:20:00,376.0,603.5,CURITIBA,Com Vítimas Fatais,Nublado,Decrescente,Caminhão,37.0,Não Informado,-25.53081884,-49.32483304
17733,2025-04-03,21:20:00,376.0,603.5,CURITIBA,Com Vítimas Fatais,Nublado,Decrescente,Automóvel,35.0,Masculino,-25.53081884,-49.32483304
17734,2025-04-03,21:20:00,376.0,603.5,CURITIBA,Com Vítimas Fatais,Nublado,Decrescente,Caminhão-trator,60.0,Masculino,-25.53081884,-49.32483304
17737,2025-04-03,21:20:00,376.0,603.5,CURITIBA,Com Vítimas Fatais,Nublado,Decrescente,Automóvel,50.0,Feminino,-25.53081884,-49.32483304
17738,2025-04-03,21:20:00,376.0,603.5,CURITIBA,Com Vítimas Fatais,Nublado,Decrescente,Automóvel,46.0,Masculino,-25.53081884,-49.32483304
17740,2025-04-03,21:20:00,376.0,603.5,CURITIBA,Com Vítimas Fatais,Nublado,Decrescente,Caminhão-trator,39.0,Masculino,-25.53081884,-49.32483304
17741,2025-04-03,21:20:00,376.0,603.5,CURITIBA,Com Vítimas Fatais,Nublado,Decrescente,Caminhão,37.0,Não Informado,-25.53081884,-49.32483304
17742,2025-04-03,21:20:00,376.0,603.5,CURITIBA,Com Vítimas Fatais,Nublado,Decrescente,Automóvel,35.0,Masculino,-25.53081884,-49.32483304
17743,2025-04-03,21:20:00,376.0,603.5,CURITIBA,Com Vítimas Fatais,Nublado,Decrescente,Caminhão-trator,60.0,Masculino,-25.53081884,-49.32483304
17746,2025-04-03,21:20:00,376.0,603.5,CURITIBA,Com Vítimas Fatais,Nublado,Decrescente,Automóvel,50.0,Feminino,-25.53081884,-49.32483304
17747,2025-04-03,21:20:00,376.0,603.5,CURITIBA,Com Vítimas Fatais,Nublado,Decrescente,Automóvel,46.0,Masculino,-25.53081884,-49.32483304
17749,2025-04-03,21:20:00,376.0,603.5,CURITIBA,Com Vítimas Fatais,Nublado,Decrescente,Caminhão-trator,39.0,Masculino,-25.53081884,-49.32483304
17750,2025-04-03,21:20:00,376.0,603.5,CURITIBA,Com Vítimas Fatais,Nublado,Decrescente,Caminhão,37.0,Não Informado,-25.53081884,-49.32483304
17751,2025-04-03,21:20:00,376.0,603.5,CURITIBA,Com Vítimas Fatais,Nublado,Decrescente,Automóvel,35.0,Masculino,-25.53081884,-49.32483304
17752,2025-04-03,21:20:00,376.0,603.5,CURITIBA,Com Vítimas Fatais,Nublado,Decrescente,Caminhão-trator,60.0,Masculino,-25.53081884,-49.32483304
17755,2025-04-03,21:20:00,376.0,603.5,CURITIBA,Com Vítimas Fatais,Nublado,Decrescente,Automóvel,50.0,Feminino,-25.53081884,-49.32483304
17756,2025-04-03,21:20:00,376.0,603.5,CURITIBA,Com Vítimas Fatais,Nublado,Decrescente,Automóvel,46.0,Masculino,-25.53081884,-49.32483304
17758,2025-04-03,21:20:00,376.0,603.5,CURITIBA,Com Vítimas Fatais,Nublado,Decrescente,Caminhão-trator,39.0,Masculino,-25.53081884,-49.32483304
17759,2025-04-03,21:20:00,376.0,603.5,CURITIBA,Com Vítimas Fatais,Nublado,Decrescente,Caminhão,37.0,Não Informado,-25.53081884,-49.32483304
17760,2025-04-03,21:20:00,376.0,603.5,CURITIBA,Com Vítimas Fatais,Nublado,Decrescente,Automóvel,35.0,Masculino,-25.53081884,-49.32483304
18327,2025-04-04,14:00:00,376.0,266.3,MARILANDIA DO SUL,Com Vítimas Fatais,Nublado,Crescente,Caminhão-trator,37.0,Não Informado,-23.71769851,-51.30914384
18328,2025-04-04,14:00:00,376.0,266.3,MARILANDIA DO SUL,Com Vítimas Fatais,Nublado,Crescente,Motocicleta,25.0,Masculino,-23.71769851,-51.30914384
18329,2025-04-04,14:00:00,376.0,266.3,MARILANDIA DO SUL,Com Vítimas Fatais,Nublado,Crescente,Motocicleta,25.0,Feminino,-23.71769851,-51.30914384
18330,2025-04-04,14:00:00,376.0,266.3,MARILANDIA DO SUL,Com Vítimas Fatais,Nublado,Crescente,Caminhão-trator,37.0,Não Informado,-23.71769851,-51.30914384
18331,2025-04-04,14:00:00,376.0,266.3,MARILANDIA DO SUL,Com Vítimas Fatais,Nublado,Crescente,Motocicleta,25.0,Masculino,-23.71769851,-51.30914384
18332,2025-04-04,14:00:00,376.0,266.3,MARILANDIA DO SUL,Com Vítimas Fatais,Nublado,Crescente,Motocicleta,25.0,Feminino,-23.71769851,-51.30914384
18333,2025-04-04,14:00:00,376.0,266.3,MARILANDIA DO SUL,Com Vítimas Fatais,Nublado,Crescente,Caminhão-trator,37.0,Não Informado,-23.71769851,-51.30914384
18334,2025-04-04,14:00:00,376.0,266.3,MARILANDIA DO SUL,Com Vítimas Fatais,Nublado,Crescente,Motocicleta,25.0,Masculino,-23.71769851,-51.30914384
18335,2025-04-04,14:00:00,376.0,266.3,MARILANDIA DO SUL,Com Vítimas Fatais,Nublado,Crescente,Motocicleta,25.0,Feminino,-23.71769851,-51.30914384
18336,2025-04-04,14:15:00,376.0,435.7,TIBAGI,Com Vítimas Fatais,Céu Claro,Crescente,Caminhão-trator,59.0,Masculino,-24.779,-50.514278
18337,2025-04-04,14:15:00,376.0,435.7,TIBAGI,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,52.0,Feminino,-24.779,-50.514278
18338,2025-04-04,14:15:00,376.0,435.7,TIBAGI,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,64.0,Masculino,-24.779,-50.514278
18341,2025-04-04,14:15:00,376.0,435.7,TIBAGI,Com Vítimas Fatais,Céu Claro,Crescente,Caminhão-trator,59.0,Masculino,-24.779,-50.514278
18342,2025-04-04,14:15:00,376.0,435.7,TIBAGI,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,52.0,Feminino,-24.779,-50.514278
18343,2025-04-04,14:15:00,376.0,435.7,TIBAGI,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,64.0,Masculino,-24.779,-50.514278
18346,2025-04-04,14:15:00,376.0,435.7,TIBAGI,Com Vítimas Fatais,Céu Claro,Crescente,Caminhão-trator,59.0,Masculino,-24.779,-50.514278
18347,2025-04-04,14:15:00,376.0,435.7,TIBAGI,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,52.0,Feminino,-24.779,-50.514278
18348,2025-04-04,14:15:00,376.0,435.7,TIBAGI,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,64.0,Masculino,-24.779,-50.514278
18351,2025-04-04,14:15:00,376.0,435.7,TIBAGI,Com Vítimas Fatais,Céu Claro,Crescente,Caminhão-trator,59.0,Masculino,-24.779,-50.514278
18352,2025-04-04,14:15:00,376.0,435.7,TIBAGI,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,52.0,Feminino,-24.779,-50.514278
18353,2025-04-04,14:15:00,376.0,435.7,TIBAGI,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,64.0,Masculino,-24.779,-50.514278
18356,2025-04-04,14:15:00,376.0,435.7,TIBAGI,Com Vítimas Fatais,Céu Claro,Crescente,Caminhão-trator,59.0,Masculino,-24.779,-50.514278
18357,2025-04-04,14:15:00,376.0,435.7,TIBAGI,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,52.0,Feminino,-24.779,-50.514278
18358,2025-04-04,14:15:00,376.0,435.7,TIBAGI,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,64.0,Masculino,-24.779,-50.514278
18361,2025-04-04,14:15:00,376.0,435.7,TIBAGI,Com Vítimas Fatais,Céu Claro,Crescente,Caminhão-trator,59.0,Masculino,-24.779,-50.514278
18362,2025-04-04,14:15:00,376.0,435.7,TIBAGI,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,52.0,Feminino,-24.779,-50.514278
18363,2025-04-04,14:15:00,376.0,435.7,TIBAGI,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,64.0,Masculino,-24.779,-50.514278
18366,2025-04-04,14:15:00,376.0,435.7,TIBAGI,Com Vítimas Fatais,Céu Claro,Crescente,Caminhão-trator,59.0,Masculino,-24.779,-50.514278
18367,2025-04-04,14:15:00,376.0,435.7,TIBAGI,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,52.0,Feminino,-24.779,-50.514278
18368,2025-04-04,14:15:00,376.0,435.7,TIBAGI,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,64.0,Masculino,-24.779,-50.514278
18371,2025-04-04,14:15:00,376.0,435.7,TIBAGI,Com Vítimas Fatais,Céu Claro,Crescente,Caminhão-trator,59.0,Masculino,-24.779,-50.514278
18372,2025-04-04,14:15:00,376.0,435.7,TIBAGI,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,52.0,Feminino,-24.779,-50.514278
18373,2025-04-04,14:15:00,376.0,435.7,TIBAGI,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,64.0,Masculino,-24.779,-50.514278
18376,2025-04-04,14:15:00,376.0,435.7,TIBAGI,Com Vítimas Fatais,Céu Claro,Crescente,Caminhão-trator,59.0,Masculino,-24.779,-50.514278
18377,2025-04-04,14:15:00,376.0,435.7,TIBAGI,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,52.0,Feminino,-24.779,-50.514278
18378,2025-04-04,14:15:00,376.0,435.7,TIBAGI,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,64.0,Masculino,-24.779,-50.514278
18381,2025-04-04,14:15:00,376.0,435.7,TIBAGI,Com Vítimas Fatais,Céu Claro,Crescente,Caminhão-trator,59.0,Masculino,-24.779,-50.514278
18382,2025-04-04,14:15:00,376.0,435.7,TIBAGI,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,52.0,Feminino,-24.779,-50.514278
18383,2025-04-04,14:15:00,376.0,435.7,TIBAGI,Com Vítimas Fatais,Céu Claro,Crescente,Caminhonete,64.0,Masculino,-24.779,-50.514278
18471,2025-04-05,03:00:00,277.0,83.0,CURITIBA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,33.0,Masculino,-25.46485,-49.2182
18472,2025-04-05,03:00:00,277.0,83.0,CURITIBA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,23.0,Masculino,-25.46485,-49.2182
18473,2025-04-05,03:00:00,277.0,83.0,CURITIBA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,33.0,Masculino,-25.46485,-49.2182
18474,2025-04-05,03:00:00,277.0,83.0,CURITIBA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,23.0,Masculino,-25.46485,-49.2182
18475,2025-04-05,03:00:00,277.0,83.0,CURITIBA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,33.0,Masculino,-25.46485,-49.2182
18476,2025-04-05,03:00:00,277.0,83.0,CURITIBA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,23.0,Masculino,-25.46485,-49.2182
18477,2025-04-05,03:00:00,277.0,83.0,CURITIBA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,33.0,Masculino,-25.46485,-49.2182
18478,2025-04-05,03:00:00,277.0,83.0,CURITIBA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,23.0,Masculino,-25.46485,-49.2182
18479,2025-04-05,03:00:00,277.0,83.0,CURITIBA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,33.0,Masculino,-25.46485,-49.2182
18480,2025-04-05,03:00:00,277.0,83.0,CURITIBA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,23.0,Masculino,-25.46485,-49.2182
18481,2025-04-05,03:00:00,277.0,83.0,CURITIBA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,33.0,Masculino,-25.46485,-49.2182
18482,2025-04-05,03:00:00,277.0,83.0,CURITIBA,Com Vítimas Fatais,Nublado,Crescente,Automóvel,23.0,Masculino,-25.46485,-49.2182
18642,2025-04-06,10:10:00,277.0,32.0,MORRETES,Com Vítimas Fatais,Nublado,Decrescente,Motocicleta,31.0,Masculino,-25.56071642,-48.81122589
18643,2025-04-06,10:10:00,277.0,32.0,MORRETES,Com Vítimas Fatais,Nublado,Decrescente,Motocicleta,24.0,Masculino,-25.56071642,-48.81122589
18645,2025-04-06,10:10:00,277.0,32.0,MORRETES,Com Vítimas Fatais,Nublado,Decrescente,Motocicleta,31.0,Masculino,-25.56071642,-48.81122589
18646,2025-04-06,10:10:00,277.0,32.0,MORRETES,Com Vítimas Fatais,Nublado,Decrescente,Motocicleta,24.0,Masculino,-25.56071642,-48.81122589
18706,2025-04-06,18:45:00,369.0,28.2,CAMBARA,Com Vítimas Fatais,Céu Claro,Crescente,Ônibus,16.0,Feminino,-23.03714988,-50.163508
18707,2025-04-06,18:45:00,369.0,28.2,CAMBARA,Com Vítimas Fatais,Céu Claro,Crescente,Ônibus,18.0,Feminino,-23.03714988,-50.163508
18708,2025-04-06,18:45:00,369.0,28.2,CAMBARA,Com Vítimas Fatais,Céu Claro,Crescente,Ônibus,15.0,Feminino,-23.03714988,-50.163508
18709,2025-04-06,18:45:00,369.0,28.2,CAMBARA,Com Vítimas Fatais,Céu Claro,Crescente,Ônibus,16.0,Feminino,-23.03714988,-50.163508
18710,2025-04-06,18:45:00,369.0,28.2,CAMBARA,Com Vítimas Fatais,Céu Claro,Crescente,Ônibus,17.0,Feminino,-23.03714988,-50.163508
18711,2025-04-06,18:45:00,369.0,28.2,CAMBARA,Com Vítimas Fatais,Céu Claro,Crescente,Ônibus,18.0,Feminino,-23.03714988,-50.163508
18712,2025-04-06,18:45:00,369.0,28.2,CAMBARA,Com Vítimas Fatais,Céu Claro,Crescente,Ônibus,17.0,Feminino,-23.03714988,-50.163508
18713,2025-04-06,18:45:00,369.0,28.2,CAMBARA,Com Vítimas Fatais,Céu Claro,Crescente,Ônibus,18.0,Feminino,-23.03714988,-50.163508
18714,2025-04-06,18:45:00,369.0,28.2,CAMBARA,Com Vítimas Fatais,Céu Claro,Crescente,Ônibus,17.0,Feminino,-23.03714988,-50.163508
18715,2025-04-06,18:45:00,369.0,28.2,CAMBARA,Com Vítimas Fatais,Céu Claro,Crescente,Ônibus,17.0,Masculino,-23.03714988,-50.163508
18716,2025-04-06,18:45:00,369.0,28.2,CAMBARA,Com Vítimas Fatais,Céu Claro,Crescente,Ônibus,16.0,Feminino,-23.03714988,-50.163508
18717,2025-04-06,18:45:00,369.0,28.2,CAMBARA,Com Vítimas Fatais,Céu Claro,Crescente,Ônibus,17.0,Feminino,-23.03714988,-50.163508
18718,2025-04-06,18:45:00,369.0,28.2,CAMBARA,Com Vítimas Fatais,Céu Claro,Crescente,Ônibus,16.0,Feminino,-23.03714988,-50.163508
18719,2025-04-06,18:45:00,369.0,28.2,CAMBARA,Com Vítimas Fatais,Céu Claro,Crescente,Ônibus,66.0,Masculino,-23.03714988,-50.163508
18720,2025-04-06,18:45:00,369.0,28.2,CAMBARA,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,7.0,Feminino,-23.03714988,-50.163508
18721,2025-04-06,18:45:00,369.0,28.2,CAMBARA,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,81.0,Feminino,-23.03714988,-50.163508
18722,2025-04-06,18:45:00,369.0,28.2,CAMBARA,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,82.0,Masculino,-23.03714988,-50.163508
18723,2025-04-06,18:45:00,369.0,28.2,CAMBARA,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,48.0,Masculino,-23.03714988,-50.163508
18724,2025-04-06,18:45:00,369.0,28.2,CAMBARA,Com Vítimas Fatais,Céu Claro,Crescente,Caminhão,39.0,Masculino,-23.03714988,-50.163508
18752,2025-04-07,06:40:00,277.0,7.9,PARANAGUA,Com Vítimas Fatais,Nublado,Decrescente,Automóvel,37.0,Não Informado,-25.56365873,-48.59355927
19072,2025-04-08,17:53:00,116.0,5.1,CAMPINA GRANDE DO SUL,Com Vítimas Fatais,Chuva,Decrescente,Caminhão,27.0,Masculino,-25.08381539,-48.6003595
19073,2025-04-08,17:53:00,116.0,5.1,CAMPINA GRANDE DO SUL,Com Vítimas Fatais,Chuva,Decrescente,Caminhão-trator,31.0,Feminino,-25.08381539,-48.6003595
19074,2025-04-08,17:53:00,116.0,5.1,CAMPINA GRANDE DO SUL,Com Vítimas Fatais,Chuva,Decrescente,Caminhão-trator,39.0,Masculino,-25.08381539,-48.6003595
19077,2025-04-08,17:53:00,116.0,5.1,CAMPINA GRANDE DO SUL,Com Vítimas Fatais,Chuva,Decrescente,Caminhão,27.0,Masculino,-25.08381539,-48.6003595
19078,2025-04-08,17:53:00,116.0,5.1,CAMPINA GRANDE DO SUL,Com Vítimas Fatais,Chuva,Decrescente,Caminhão-trator,31.0,Feminino,-25.08381539,-48.6003595
19079,2025-04-08,17:53:00,116.0,5.1,CAMPINA GRANDE DO SUL,Com Vítimas Fatais,Chuva,Decrescente,Caminhão-trator,39.0,Masculino,-25.08381539,-48.6003595
19082,2025-04-08,17:53:00,116.0,5.1,CAMPINA GRANDE DO SUL,Com Vítimas Fatais,Chuva,Decrescente,Caminhão,27.0,Masculino,-25.08381539,-48.6003595
19083,2025-04-08,17:53:00,116.0,5.1,CAMPINA GRANDE DO SUL,Com Vítimas Fatais,Chuva,Decrescente,Caminhão-trator,31.0,Feminino,-25.08381539,-48.6003595
19084,2025-04-08,17:53:00,116.0,5.1,CAMPINA GRANDE DO SUL,Com Vítimas Fatais,Chuva,Decrescente,Caminhão-trator,39.0,Masculino,-25.08381539,-48.6003595
19087,2025-04-08,17:53:00,116.0,5.1,CAMPINA GRANDE DO SUL,Com Vítimas Fatais,Chuva,Decrescente,Caminhão,27.0,Masculino,-25.08381539,-48.6003595
19088,2025-04-08,17:53:00,116.0,5.1,CAMPINA GRANDE DO SUL,Com Vítimas Fatais,Chuva,Decrescente,Caminhão-trator,31.0,Feminino,-25.08381539,-48.6003595
19089,2025-04-08,17:53:00,116.0,5.1,CAMPINA GRANDE DO SUL,Com Vítimas Fatais,Chuva,Decrescente,Caminhão-trator,39.0,Masculino,-25.08381539,-48.6003595
19250,2025-04-10,02:00:00,277.0,110.9,CAMPO LARGO,Com Vítimas Fatais,Nublado,Decrescente,Automóvel,37.0,Ignorado,-25.43026,-49.3963
19256,2025-04-10,04:40:00,487.0,175.2,CAMPO MOURAO,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhão,34.0,Masculino,-24.03279987,-52.42213184
19257,2025-04-10,04:40:00,487.0,175.2,CAMPO MOURAO,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhão,28.0,Masculino,-24.03279987,-52.42213184
19258,2025-04-10,04:40:00,487.0,175.2,CAMPO MOURAO,Com Vítimas Fatais,Céu Claro,Decrescente,Motocicleta,37.0,Masculino,-24.03279987,-52.42213184
19259,2025-04-10,04:40:00,487.0,175.2,CAMPO MOURAO,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhão,34.0,Masculino,-24.03279987,-52.42213184
19260,2025-04-10,04:40:00,487.0,175.2,CAMPO MOURAO,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhão,28.0,Masculino,-24.03279987,-52.42213184
19261,2025-04-10,04:40:00,487.0,175.2,CAMPO MOURAO,Com Vítimas Fatais,Céu Claro,Decrescente,Motocicleta,37.0,Masculino,-24.03279987,-52.42213184
19262,2025-04-10,04:40:00,487.0,175.2,CAMPO MOURAO,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhão,34.0,Masculino,-24.03279987,-52.42213184
19263,2025-04-10,04:40:00,487.0,175.2,CAMPO MOURAO,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhão,28.0,Masculino,-24.03279987,-52.42213184
19264,2025-04-10,04:40:00,487.0,175.2,CAMPO MOURAO,Com Vítimas Fatais,Céu Claro,Decrescente,Motocicleta,37.0,Masculino,-24.03279987,-52.42213184
19265,2025-04-10,04:40:00,487.0,175.2,CAMPO MOURAO,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhão,34.0,Masculino,-24.03279987,-52.42213184
19266,2025-04-10,04:40:00,487.0,175.2,CAMPO MOURAO,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhão,28.0,Masculino,-24.03279987,-52.42213184
19267,2025-04-10,04:40:00,487.0,175.2,CAMPO MOURAO,Com Vítimas Fatais,Céu Claro,Decrescente,Motocicleta,37.0,Masculino,-24.03279987,-52.42213184
19268,2025-04-10,04:40:00,487.0,175.2,CAMPO MOURAO,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhão,34.0,Masculino,-24.03279987,-52.42213184
19269,2025-04-10,04:40:00,487.0,175.2,CAMPO MOURAO,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhão,28.0,Masculino,-24.03279987,-52.42213184
19270,2025-04-10,04:40:00,487.0,175.2,CAMPO MOURAO,Com Vítimas Fatais,Céu Claro,Decrescente,Motocicleta,37.0,Masculino,-24.03279987,-52.42213184
19271,2025-04-10,04:40:00,487.0,175.2,CAMPO MOURAO,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhão,34.0,Masculino,-24.03279987,-52.42213184
19272,2025-04-10,04:40:00,487.0,175.2,CAMPO MOURAO,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhão,28.0,Masculino,-24.03279987,-52.42213184
19273,2025-04-10,04:40:00,487.0,175.2,CAMPO MOURAO,Com Vítimas Fatais,Céu Claro,Decrescente,Motocicleta,37.0,Masculino,-24.03279987,-52.42213184
19274,2025-04-10,04:40:00,487.0,175.2,CAMPO MOURAO,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhão,34.0,Masculino,-24.03279987,-52.42213184
19275,2025-04-10,04:40:00,487.0,175.2,CAMPO MOURAO,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhão,28.0,Masculino,-24.03279987,-52.42213184
19276,2025-04-10,04:40:00,487.0,175.2,CAMPO MOURAO,Com Vítimas Fatais,Céu Claro,Decrescente,Motocicleta,37.0,Masculino,-24.03279987,-52.42213184
19277,2025-04-10,04:40:00,487.0,175.2,CAMPO MOURAO,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhão,34.0,Masculino,-24.03279987,-52.42213184
19278,2025-04-10,04:40:00,487.0,175.2,CAMPO MOURAO,Com Vítimas Fatais,Céu Claro,Decrescente,Caminhão,28.0,Masculino,-24.03279987,-52.42213184
19279,2025-04-10,04:40:00,487.0,175.2,CAMPO MOURAO,Com Vítimas Fatais,Céu Claro,Decrescente,Motocicleta,37.0,Masculino,-24.03279987,-52.42213184
19348,2025-04-10,20:15:00,373.0,432.8,CHOPINZINHO,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,29.0,Masculino,-25.76449,-52.255294
19349,2025-04-10,20:15:00,373.0,432.8,CHOPINZINHO,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,61.0,Masculino,-25.76449,-52.255294
19350,2025-04-10,20:15:00,373.0,432.8,CHOPINZINHO,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,53.0,Masculino,-25.76449,-52.255294
19351,2025-04-10,20:15:00,373.0,432.8,CHOPINZINHO,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,68.0,Masculino,-25.76449,-52.255294
19352,2025-04-10,20:15:00,373.0,432.8,CHOPINZINHO,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,29.0,Masculino,-25.76449,-52.255294
19353,2025-04-10,20:15:00,373.0,432.8,CHOPINZINHO,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,61.0,Masculino,-25.76449,-52.255294
19354,2025-04-10,20:15:00,373.0,432.8,CHOPINZINHO,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,53.0,Masculino,-25.76449,-52.255294
19355,2025-04-10,20:15:00,373.0,432.8,CHOPINZINHO,Com Vítimas Fatais,Céu Claro,Crescente,Automóvel,68.0,Masculino,-25.76449,-52.255294
19362,2025-04-11,02:40:00,277.0,2.5,CURITIBA,Com Vítimas Fatais,Nublado,Decrescente,Automóvel,36.0,Feminino,-25.43030573,-49.3405419
19363,2025-04-11,02:40:00,277.0,2.5,CURITIBA,Com Vítimas Fatais,Nublado,Decrescente,Automóvel,41.0,Masculino,-25.43030573,-49.3405419
19364,2025-04-11,02:40:00,277.0,2.5,CURITIBA,Com Vítimas Fatais,Nublado,Decrescente,Caminhonete,37.0,Não Informado,-25.43030573,-49.3405419
19366,2025-04-11,02:40:00,277.0,2.5,CURITIBA,Com Vítimas Fatais,Nublado,Decrescente,Automóvel,36.0,Feminino,-25.43030573,-49.3405419
19367,2025-04-11,02:40:00,277.0,2.5,CURITIBA,Com Vítimas Fatais,Nublado,Decrescente,Automóvel,41.0,Masculino,-25.43030573,-49.3405419
19368,2025-04-11,02:40:00,277.0,2.5,CURITIBA,Com Vítimas Fatais,Nublado,Decrescente,Caminhonete,37.0,Não Informado,-25.43030573,-49.3405419
19370,2025-04-11,02:40:00,277.0,2.5,CURITIBA,Com Vítimas Fatais,Nublado,Decrescente,Automóvel,36.0,Feminino,-25.43030573,-49.3405419
19371,2025-04-11,02:40:00,277.0,2.5,CURITIBA,Com Vítimas Fatais,Nublado,Decrescente,Automóvel,41.0,Masculino,-25.43030573,-49.3405419
